Date,Open,High,Low,Close,Adj Close,Volume
2023-11-01,630.0,633.7999877929688,626.2999877929688,627.7000122070312,625.7689208984375,8785264
2023-11-02,632.0,638.2000122070312,630.0999755859375,636.4500122070312,634.4920043945312,9934305
2023-11-03,662.0,666.0,646.2000122070312,647.5,645.5079956054688,23087856
2023-11-06,652.8499755859375,652.8499755859375,643.2000122070312,646.0499877929688,644.0624389648438,10801301
2023-11-07,645.0,649.9000244140625,643.2999877929688,645.0,643.0156860351562,6588073
2023-11-08,648.0,649.0499877929688,641.9000244140625,642.5499877929688,640.5732421875,6551864
2023-11-09,644.0,653.6500244140625,642.7000122070312,649.3499755859375,647.352294921875,10155047
2023-11-10,649.3499755859375,652.9500122070312,644.0,651.0499877929688,649.0470581054688,6425792
2023-11-13,653.0,654.0,649.2999877929688,653.25,651.2402954101562,3279829
2023-11-15,660.0,673.5,656.5499877929688,671.5499877929688,669.4840087890625,11324434
2023-11-16,674.0,685.5,670.9000244140625,680.4000244140625,678.3068237304688,17501373
2023-11-17,682.5,687.6500244140625,679.5999755859375,681.5499877929688,679.4532470703125,9563220
2023-11-20,682.0,686.75,670.7000122070312,674.2999877929688,672.2255249023438,8324354
2023-11-21,677.0,683.2999877929688,675.0,681.7000122070312,679.602783203125,7291057
2023-11-22,683.9500122070312,687.3499755859375,676.0499877929688,681.2000122070312,679.1043701171875,9279642
2023-11-23,683.2000122070312,685.9000244140625,677.0499877929688,679.9500122070312,677.8582153320312,5885370
2023-11-24,681.4000244140625,681.9500122070312,671.25,673.7000122070312,671.62744140625,6951690
2023-11-28,677.4500122070312,699.4500122070312,674.25,697.5,695.3541870117188,16015860
2023-11-29,702.75,714.4000244140625,694.3499755859375,712.3499755859375,710.1585083007812,16122864
2023-11-30,716.2999877929688,717.25,697.0,706.4000244140625,704.226806640625,24275245
2023-12-01,708.0,711.0,703.0,705.4500122070312,703.2797241210938,10565415
2023-12-04,716.0,717.0,704.7999877929688,705.5999755859375,703.4292602539062,9348036
2023-12-05,705.9000244140625,714.9000244140625,705.0,708.9500122070312,706.7689819335938,9601509
2023-12-06,709.0499877929688,724.7999877929688,709.0,722.4500122070312,720.2274169921875,12148825
2023-12-07,725.0,727.5,716.0,721.9500122070312,719.72900390625,10451801
2023-12-08,722.0499877929688,727.5999755859375,707.5,714.5499877929688,712.3517456054688,8557203
2023-12-11,717.7999877929688,726.5,716.5499877929688,720.7999877929688,718.58251953125,6403209
2023-12-12,724.7999877929688,724.7999877929688,713.0,715.4000244140625,713.1991577148438,6461539
2023-12-13,716.0,721.4500122070312,713.5,720.2999877929688,718.0840454101562,5807736
2023-12-14,724.0,724.7000122070312,718.5999755859375,719.75,717.5357666015625,6732352
2023-12-15,723.9000244140625,734.0,721.25,732.4000244140625,730.1468505859375,12082079
2023-12-18,732.9000244140625,734.75,728.0999755859375,730.7999877929688,728.5517578125,5450397
2023-12-19,732.5999755859375,732.5999755859375,726.0,728.9500122070312,726.7074584960938,4511101
2023-12-20,730.9500122070312,733.0,703.0499877929688,705.25,703.080322265625,8107602
2023-12-21,703.0,711.9000244140625,696.25,708.8499755859375,706.6692504882812,7702232
2023-12-22,716.7999877929688,731.0,712.0,724.7000122070312,722.4705200195312,12062238
2023-12-26,727.4000244140625,727.5,716.5999755859375,719.5499877929688,717.3363647460938,7229143
2023-12-27,728.0,741.8499755859375,725.1500244140625,740.9000244140625,738.6206665039062,15052800
2023-12-28,742.6500244140625,757.9500122070312,739.0499877929688,753.9000244140625,751.5806884765625,14906199
2023-12-29,755.0,802.9000244140625,754.0,779.9500122070312,777.550537109375,41170191
2024-01-01,785.0,798.7000122070312,781.0499877929688,790.5999755859375,788.167724609375,12570717
2024-01-02,800.5,804.0,779.0,784.4000244140625,781.9868774414062,13791090
2024-01-03,786.0499877929688,790.0,776.25,781.4500122070312,779.0459594726562,8559060
2024-01-04,798.0,801.7999877929688,791.2999877929688,795.75,793.3019409179688,14298444
2024-01-05,799.0,805.9000244140625,787.0999755859375,790.9500122070312,788.5167236328125,11091198
2024-01-08,798.4000244140625,800.3499755859375,787.5,789.0999755859375,786.67236328125,7668471
2024-01-09,799.9500122070312,809.2000122070312,793.1500244140625,799.7999877929688,797.3394775390625,12872757
2024-01-10,800.0,811.0,792.6500244140625,808.4500122070312,805.962890625,9980044
2024-01-11,813.5,817.5,808.4500122070312,815.6500244140625,813.1407470703125,11075167
2024-01-12,818.1500244140625,818.5499877929688,809.1500244140625,816.4500122070312,813.938232421875,7664094
2024-01-15,820.0,820.4000244140625,810.2999877929688,812.4500122070312,809.9505615234375,4835856
2024-01-16,812.4500122070312,827.0,812.4500122070312,818.8499755859375,816.330810546875,10159066
2024-01-17,811.0,813.7000122070312,804.0,805.5499877929688,803.07177734375,7895439
2024-01-18,807.0,822.9500122070312,797.0,819.0499877929688,816.5302124023438,11500495
2024-01-19,823.8499755859375,826.0,819.5,823.5499877929688,821.0164184570312,5706888
2024-01-23,824.9000244140625,827.5999755859375,796.2999877929688,800.4500122070312,797.9874877929688,9436209
2024-01-24,802.4000244140625,812.0,788.5,810.9000244140625,808.4053344726562,7217542
2024-01-25,814.0,814.1500244140625,800.2999877929688,811.8499755859375,809.3523559570312,10109720
2024-01-29,811.8499755859375,843.7999877929688,811.0499877929688,841.0,838.4127197265625,12823686
2024-01-30,843.0,885.9500122070312,842.8499755859375,858.8499755859375,856.207763671875,19734613
2024-01-31,865.2000122070312,896.5,865.2000122070312,884.2000122070312,881.4798583984375,24562392
