Date,Open,High,Low,Close,Adj Close,Volume
2023-04-03,3904.800048828125,3995.0,3888.199951171875,3993.75,3843.957275390625,497915
2023-04-05,3994.0,4026.949951171875,3960.050048828125,4023.14990234375,3872.254638671875,584697
2023-04-06,4028.0,4065.0,4020.050048828125,4033.60009765625,3882.312744140625,321813
2023-04-10,4035.050048828125,4072.0,4030.10009765625,4061.60009765625,3909.2626953125,218632
2023-04-11,4080.0,4183.5498046875,4070.550048828125,4177.39990234375,4020.71923828125,685931
2023-04-12,4177.39990234375,4307.35009765625,4170.5,4286.0,4125.24609375,992142
2023-04-13,4270.0,4305.9501953125,4260.0498046875,4288.35009765625,4127.5078125,371608
2023-04-17,4311.0,4311.0,4221.0498046875,4254.35009765625,4094.782958984375,718984
2023-04-18,4254.25,4266.10009765625,4175.0498046875,4209.25,4051.37451171875,235015
2023-04-19,4184.10009765625,4296.89990234375,4180.0498046875,4265.7998046875,4105.80322265625,406755
2023-04-20,4265.0,4330.5,4252.0498046875,4314.35009765625,4152.53271484375,409146
2023-04-21,4323.0,4337.0,4283.0498046875,4308.2998046875,4146.70947265625,237639
2023-04-24,4308.2998046875,4354.9501953125,4282.7001953125,4332.10009765625,4169.6171875,279716
2023-04-25,4340.0,4375.0,4316.10009765625,4342.5498046875,4179.6748046875,367525
2023-04-26,4345.0,4362.64990234375,4281.0,4299.0,4137.75830078125,964051
2023-04-27,4300.0,4422.5498046875,4294.0,4408.2001953125,4242.86279296875,667011
2023-04-28,4397.35009765625,4439.7001953125,4390.0498046875,4431.9501953125,4265.7216796875,457064
2023-05-02,4439.9501953125,4506.5,4424.0498046875,4498.0,4329.29443359375,522701
2023-05-03,4484.5,4489.9501953125,4435.0,4447.85009765625,4281.02587890625,351550
2023-05-04,4446.7998046875,4470.0,4437.25,4457.7001953125,4290.50634765625,191019
2023-05-05,4463.10009765625,4504.2998046875,4427.39990234375,4463.10009765625,4295.70361328125,180033
2023-05-08,4475.0,4558.0,4465.2001953125,4549.25,4378.6220703125,365732
2023-05-09,4572.85009765625,4577.0,4519.64990234375,4528.85009765625,4358.98779296875,329083
2023-05-10,4555.0,4576.5,4529.35009765625,4555.9501953125,4385.0712890625,229527
2023-05-11,4594.0,4594.0,4535.10009765625,4547.89990234375,4377.32275390625,293197
2023-05-12,4545.0,4628.85009765625,4517.0,4538.89990234375,4368.66064453125,620213
2023-05-15,4569.0,4608.5,4542.0498046875,4564.5498046875,4393.34814453125,534604
2023-05-16,4583.5,4595.0,4530.0,4538.35009765625,4368.13134765625,321308
2023-05-17,4550.0,4600.0,4509.0,4529.35009765625,4359.46875,346510
2023-05-18,4539.9501953125,4572.4501953125,4513.25,4518.64990234375,4349.169921875,194233
2023-05-19,4534.0,4550.14990234375,4464.0498046875,4483.2001953125,4315.0498046875,398571
2023-05-22,4494.9501953125,4566.64990234375,4494.9501953125,4523.25,4353.59765625,368479
2023-05-23,4534.9501953125,4553.39990234375,4491.10009765625,4498.10009765625,4329.39111328125,239196
2023-05-24,4505.5498046875,4552.2001953125,4492.0498046875,4517.60009765625,4348.1591796875,395343
2023-05-25,4505.64990234375,4651.39990234375,4504.60009765625,4644.0,4469.818359375,1016606
2023-05-26,4612.35009765625,4664.5498046875,4605.2998046875,4615.9501953125,4442.82080078125,484972
2023-05-29,4659.9501953125,4663.14990234375,4608.10009765625,4618.5,4445.27490234375,301343
2023-05-30,4615.10009765625,4635.35009765625,4586.7001953125,4591.89990234375,4419.6728515625,229574
2023-05-31,4589.7998046875,4628.9501953125,4552.64990234375,4567.14990234375,4395.8505859375,719613
2023-06-01,4587.0,4669.7998046875,4567.25,4643.60009765625,4469.43359375,698733
2023-06-02,4674.2001953125,4707.0,4647.25,4669.10009765625,4493.97705078125,606833
2023-06-05,4688.0,4716.9501953125,4669.0,4710.0498046875,4533.39111328125,234925
2023-06-06,4717.5,4744.9501953125,4710.0498046875,4726.25,4548.98388671875,353149
2023-06-07,4736.9501953125,4787.89990234375,4736.9501953125,4780.75,4601.439453125,239491
2023-06-08,4800.85009765625,4829.89990234375,4776.7998046875,4800.64990234375,4620.59326171875,295499
2023-06-09,4800.64990234375,4821.7998046875,4735.0,4743.39990234375,4565.490234375,208197
2023-06-12,4749.9501953125,4790.0,4733.35009765625,4769.64990234375,4590.75537109375,137778
2023-06-13,4770.0,4795.0,4746.4501953125,4755.9501953125,4577.56982421875,247078
2023-06-14,4751.10009765625,4768.4501953125,4712.0,4730.2001953125,4552.78564453125,191238
2023-06-15,4741.89990234375,4764.64990234375,4702.5,4721.5498046875,4544.4599609375,178304
2023-06-16,4695.0,4714.75,4620.0,4641.9501953125,4467.845703125,658995
2023-06-19,4645.0,4655.0,4586.64990234375,4597.35009765625,4424.91845703125,193043
2023-06-20,4585.0,4670.0,4569.0498046875,4662.0,4487.1435546875,453523
2023-06-21,4678.0,4703.64990234375,4637.0,4650.14990234375,4475.73779296875,274821
2023-06-22,4664.0498046875,4669.0,4601.60009765625,4612.10009765625,4439.11474609375,180102
2023-06-23,4613.10009765625,4655.0,4605.39990234375,4622.60009765625,4449.22119140625,348409
2023-06-26,4624.75,4657.9501953125,4600.5498046875,4606.89990234375,4434.1103515625,298624
2023-06-27,4633.89990234375,4678.64990234375,4610.0,4618.0498046875,4444.841796875,444793
2023-06-28,4630.0,4740.0,4620.10009765625,4716.2998046875,4539.40673828125,769406
2023-06-30,4636.0,4735.0,4635.0,4691.5498046875,4653.7275390625,587936
2023-07-03,4685.2001953125,4688.0,4588.0498046875,4610.64990234375,4573.47998046875,457367
2023-07-04,4611.9501953125,4674.7998046875,4611.9501953125,4625.39990234375,4588.11083984375,286373
2023-07-05,4647.9501953125,4900.0,4633.0,4890.0498046875,4850.62744140625,891033
