Date,Open,High,Low,Close,Adj Close,Volume
2023-04-03,1450.0,1464.0,1431.9000244140625,1447.4000244140625,1438.91357421875,29946
2023-04-05,1450.4000244140625,1453.550048828125,1409.5999755859375,1414.300048828125,1406.0076904296875,66872
2023-04-06,1414.300048828125,1465.0,1414.300048828125,1432.5,1424.1009521484375,132490
2023-04-10,1433.0,1463.0,1433.0,1455.6500244140625,1447.115234375,68814
2023-04-11,1463.300048828125,1477.949951171875,1421.4000244140625,1430.0999755859375,1421.7149658203125,89394
2023-04-12,1432.0,1464.0,1425.0999755859375,1436.4000244140625,1427.97802734375,96776
2023-04-13,1436.4000244140625,1467.0,1425.0,1432.300048828125,1423.902099609375,100534
2023-04-17,1442.0,1442.25,1398.25,1404.75,1396.5135498046875,270190
2023-04-18,1408.949951171875,1497.0,1408.949951171875,1444.449951171875,1435.9808349609375,582285
2023-04-19,1451.949951171875,1464.449951171875,1425.0,1427.550048828125,1419.179931640625,96404
2023-04-20,1431.949951171875,1441.0,1401.050048828125,1409.0999755859375,1400.8380126953125,67630
2023-04-21,1416.0,1420.0,1381.75,1397.449951171875,1389.25634765625,68994
2023-04-24,1399.5,1432.949951171875,1396.0,1405.75,1397.5076904296875,71361
2023-04-25,1410.0999755859375,1424.4000244140625,1390.949951171875,1399.5,1391.29443359375,67677
2023-04-26,1404.949951171875,1419.4000244140625,1391.0,1394.75,1386.572265625,58076
2023-04-27,1402.0999755859375,1422.0,1390.0,1403.300048828125,1395.0721435546875,114524
2023-04-28,1410.0,1594.0,1410.0,1557.199951171875,1548.0697021484375,1999986
2023-05-02,1561.0,1561.0,1511.949951171875,1521.4000244140625,1512.479736328125,311229
2023-05-03,1541.8499755859375,1650.0,1525.050048828125,1638.300048828125,1628.6943359375,2026250
2023-05-04,1630.4000244140625,1685.0,1628.25,1655.9000244140625,1646.1910400390625,738283
2023-05-05,1698.0,1748.800048828125,1694.25,1716.5999755859375,1706.53515625,1539128
2023-05-08,1719.0,1747.8499755859375,1691.949951171875,1710.3499755859375,1700.32177734375,388968
2023-05-09,1718.75,1749.949951171875,1691.199951171875,1704.25,1694.257568359375,323688
2023-05-10,1702.0,1740.0,1702.0,1730.5,1720.3536376953125,253453
2023-05-11,1744.0,1849.0,1735.25,1831.550048828125,1820.8111572265625,1031760
2023-05-12,1839.0999755859375,1879.9000244140625,1821.75,1865.75,1854.8106689453125,505546
2023-05-15,1865.0,1865.0,1765.0,1776.1500244140625,1765.7359619140625,351011
2023-05-16,1783.9000244140625,1875.0,1780.0,1862.4000244140625,1851.4803466796875,584716
2023-05-17,1862.4000244140625,1862.4000244140625,1813.800048828125,1834.699951171875,1823.942626953125,244950
2023-05-18,1847.800048828125,1912.050048828125,1845.050048828125,1881.550048828125,1870.51806640625,639613
2023-05-19,1881.550048828125,1888.0,1820.199951171875,1870.199951171875,1859.2344970703125,222947
2023-05-22,1871.0,1948.25,1870.0,1928.050048828125,1916.745361328125,420118
2023-05-23,1928.050048828125,1984.800048828125,1900.050048828125,1974.5,1962.9229736328125,458585
2023-05-24,1973.0,2112.0,1940.0,2076.699951171875,2064.523681640625,0
2023-05-25,2059.949951171875,2185.0,2040.050048828125,2160.64990234375,2147.9814453125,1121090
2023-05-26,2160.64990234375,2177.800048828125,2078.0,2106.60009765625,2094.24853515625,480619
2023-05-29,2118.0,2120.949951171875,2005.4000244140625,2024.9000244140625,2013.027587890625,359382
2023-05-30,2032.0,2032.0,1898.949951171875,1915.1500244140625,1903.9210205078125,458592
2023-05-31,1916.300048828125,1969.4000244140625,1915.0,1927.800048828125,1916.496826171875,340768
2023-06-01,1932.3499755859375,1963.699951171875,1921.0,1928.199951171875,1916.8944091796875,152686
